,datetime,q
1738,9/3/79,0.003
1739,9/4/79,0.002
1740,9/5/79,0.002
1741,9/6/79,0.014
1742,9/7/79,0.008
1743,9/8/79,0.004
1744,9/9/79,0.003
1745,9/10/79,0.002
1746,9/11/79,0.002
1747,9/12/79,0.039
1748,9/13/79,0.047
1749,9/14/79,0.008
1750,9/15/79,0.005
1751,9/16/79,0.004
1752,9/17/79,0.003
1753,9/18/79,0.002
1754,9/19/79,0.002
1755,9/20/79,0.002
1756,9/21/79,0.001
1757,9/22/79,0.001
1758,9/23/79,0.001
1759,9/24/79,0.001
1760,9/25/79,0.001
1761,9/26/79,0.001
1762,9/27/79,0.001
1763,9/28/79,0
1764,9/29/79,0
1765,9/30/79,0.003
1766,10/1/79,0.017
1767,10/2/79,0.007
1768,10/3/79,0.004
1769,10/4/79,0.002
1770,10/5/79,0.009
1771,10/6/79,0.009
1772,10/7/79,0.005
1773,10/8/79,0.005
1774,10/9/79,0.004
1775,10/10/79,0.002
1776,10/11/79,0.001
1777,10/12/79,0
1778,10/13/79,0
1779,10/14/79,0
1780,10/15/79,0
1781,10/16/79,0
1782,10/17/79,0.001
1783,10/18/79,0
1784,10/19/79,0
1785,10/20/79,0.003
1786,10/21/79,0.014
1787,10/22/79,0.005
1788,10/23/79,0.003
1789,10/24/79,0.002
1790,10/25/79,0.048
1791,10/26/79,0.093
1792,10/27/79,0.014
1793,10/28/79,0.005
1794,10/29/79,0.073
1795,10/30/79,0.015
1796,10/31/79,0.005
1797,11/1/79,0.003
1798,11/2/79,0.002
1799,11/3/79,0.098
1800,11/4/79,0.018
1801,11/5/79,0.006
1802,11/6/79,0.003
1803,11/7/79,0.032
1804,11/8/79,0.024
1805,11/9/79,0.017
1806,11/10/79,0.029
1807,11/11/79,0.079
1808,11/12/79,0.131
1809,11/13/79,0.041
1810,11/14/79,0.012
1811,11/15/79,0.006
1812,11/16/79,0.005
1813,11/17/79,0.005
1814,11/18/79,0.004
1815,11/19/79,0.003
1816,11/20/79,0.002
1817,11/21/79,0.05
1818,11/22/79,0.105
1819,11/23/79,0.012
1820,11/24/79,0.006
1821,11/25/79,0.149
1822,11/26/79,0.02
1823,11/27/79,0.006
1824,11/28/79,0.003
1825,11/29/79,0.002
1826,11/30/79,0.001
1827,12/1/79,0.001
1828,12/2/79,0.001
1829,12/3/79,0.001
1830,12/4/79,0
1831,12/5/79,0
1832,12/6/79,0
1833,12/7/79,0
1834,12/8/79,0
1835,12/9/79,0
1836,12/10/79,0
1837,12/11/79,0
1838,12/12/79,0
1839,12/13/79,0
1840,12/14/79,0
1841,12/15/79,0
1842,12/16/79,0
1843,12/17/79,0
1844,12/18/79,0
1845,12/19/79,0
1846,12/20/79,0
1847,12/21/79,0
1848,12/22/79,0
1849,12/23/79,0
1850,12/24/79,0
1851,12/25/79,0
1852,12/26/79,0
1853,12/27/79,0
1854,12/28/79,0
1855,12/29/79,0
1856,12/30/79,0
1857,12/31/79,0
1858,1/1/80,0
1859,1/2/80,0.001
1860,1/3/80,0
1861,1/4/80,0.001
1862,1/5/80,0
1863,1/6/80,0
1864,1/7/80,0
1865,1/8/80,0
1866,1/9/80,0
1867,1/10/80,0
1868,1/11/80,0
1869,1/12/80,0
1870,1/13/80,0
1871,1/14/80,0
1872,1/15/80,0
1873,1/16/80,0
1874,1/17/80,0
1875,1/18/80,0
1876,1/19/80,0
1877,1/20/80,0
1878,1/21/80,0
1879,1/22/80,0
1880,1/23/80,0
1881,1/24/80,0
1882,1/25/80,0
1883,1/26/80,0
1884,1/27/80,0
1885,1/28/80,0
1886,1/29/80,0
1887,1/30/80,0
1888,1/31/80,0
1889,2/1/80,0
1890,2/2/80,0
1891,2/3/80,0
1892,2/4/80,0
1893,2/5/80,0
1894,2/6/80,0.001
1895,2/7/80,0
1896,2/8/80,0
1897,2/9/80,0
1898,2/10/80,0
1899,2/11/80,0
1900,2/12/80,0
1901,2/13/80,0
1902,2/14/80,0
1903,2/15/80,0
1904,2/16/80,0
1905,2/17/80,0
1906,2/18/80,0
1907,2/19/80,0
1908,2/20/80,0
1909,2/21/80,0
1910,2/22/80,0
1911,2/23/80,0
1912,2/24/80,0
1913,2/25/80,0
1914,2/26/80,0
1915,2/27/80,0
1916,2/28/80,0
1917,2/29/80,0
1918,3/1/80,0
1919,3/2/80,0
1920,3/3/80,0
1921,3/4/80,0
1922,3/5/80,0
1923,3/6/80,0
1924,3/7/80,0
1925,3/8/80,0
1926,3/9/80,0
1927,3/10/80,0
1928,3/11/80,0
1929,3/12/80,0
1930,3/13/80,0
1931,3/14/80,0
1932,3/15/80,0
1933,3/16/80,0
1934,3/17/80,0
1935,3/18/80,0
1936,3/19/80,0
1937,3/20/80,0
1938,3/21/80,0
1939,3/22/80,0
1940,3/23/80,0
1941,3/24/80,0
1942,3/25/80,0
1943,3/26/80,0
1944,3/27/80,0
1945,3/28/80,0
1946,3/29/80,0
1947,3/30/80,0
1948,3/31/80,0
1949,4/1/80,0
1950,4/2/80,0
1951,4/3/80,0
1952,4/4/80,0
1953,4/5/80,0
1954,4/6/80,0
1955,4/7/80,0
1956,4/8/80,0
1957,4/9/80,0
1958,4/10/80,0
1959,4/11/80,0
1960,4/12/80,0
1961,4/13/80,0
1962,4/14/80,0
1963,4/15/80,0
1964,4/16/80,0
1965,4/17/80,0
1966,4/18/80,0
1967,4/19/80,0
1968,4/20/80,0
1969,4/21/80,0
1970,4/22/80,0
1971,4/23/80,0
1972,4/24/80,0
1973,4/25/80,0
1974,4/26/80,0
1975,4/27/80,0
1976,4/28/80,0
1977,4/29/80,0
1978,4/30/80,0
1979,5/1/80,0
1980,5/2/80,0
1981,5/3/80,0
1982,5/4/80,0
1983,5/5/80,0
1984,5/6/80,0
1985,5/7/80,0
1986,5/8/80,0
1987,5/9/80,0.002
1988,5/10/80,0.45
1989,5/11/80,0.038
1990,5/12/80,0.007
1991,5/13/80,0.003
1992,5/14/80,0.002
1993,5/15/80,0.003
1994,5/16/80,0.004
1995,5/17/80,0.002
