datetime,q
2012-05-04 00:00:00+00:00,0.4583969946667611
2012-05-05 00:00:00+00:00,0.4550168233936024
2012-05-06 00:00:00+00:00,0.4217389520718199
2012-05-07 00:00:00+00:00,0.3588503377380045
2012-05-08 00:00:00+00:00,0.26512945987223097
2012-05-09 00:00:00+00:00,0.20629809179215042
2012-05-10 00:00:00+00:00,0.2823723952822298
2012-05-11 00:00:00+00:00,0.4516931065938953
2012-05-12 00:00:00+00:00,0.4279535166129491
2012-05-13 00:00:00+00:00,0.3632773362474091
2012-05-14 00:00:00+00:00,0.2027008127439548
2012-05-15 00:00:00+00:00,0.04058679198073668
2012-05-16 00:00:00+00:00,
2012-05-17 00:00:00+00:00,6.671271344792211e-06
2012-05-18 00:00:00+00:00,0.3951421766441784
2012-05-19 00:00:00+00:00,0.47379906541171124
2012-05-20 00:00:00+00:00,0.546412099550253
2012-05-21 00:00:00+00:00,0.3972587355030396
2012-05-22 00:00:00+00:00,0.1789876757162868
2012-05-23 00:00:00+00:00,0.8746780876147828
2012-05-24 00:00:00+00:00,0.8044645298963368
2012-05-25 00:00:00+00:00,0.7316075703546256
2012-05-26 00:00:00+00:00,0.6145190989165601
2012-05-27 00:00:00+00:00,0.4925471402006715
2012-05-28 00:00:00+00:00,0.41990343129606184
2012-05-29 00:00:00+00:00,0.35651828408905895
2012-05-30 00:00:00+00:00,0.3104504659634029
2012-05-31 00:00:00+00:00,0.3108366145617967
2012-06-01 00:00:00+00:00,0.24744598320594396
2012-06-02 00:00:00+00:00,0.02075417415947768
2012-06-03 00:00:00+00:00,0.1745935820999774
2012-06-04 00:00:00+00:00,0.1614751754552986
2012-06-05 00:00:00+00:00,0.038969613264156835
2012-06-06 00:00:00+00:00,0.6076003612475968
2012-06-07 00:00:00+00:00,0.5272637099472002
2012-06-08 00:00:00+00:00,0.39843879529663007
2012-06-09 00:00:00+00:00,0.4292293877129051
2012-06-10 00:00:00+00:00,0.380041734085942
2012-06-11 00:00:00+00:00,0.3193741439322954
2012-06-12 00:00:00+00:00,0.22378123572694258
2012-06-13 00:00:00+00:00,0.12866996482936194
2012-06-14 00:00:00+00:00,0.1526692453881729
2012-06-15 00:00:00+00:00,0.14783222610303126
2012-06-16 00:00:00+00:00,0.12067084983707166
2012-06-17 00:00:00+00:00,0.05934354883654577
2012-06-18 00:00:00+00:00,0.08796887024829536
2012-06-19 00:00:00+00:00,0.26233641512294914
2012-06-20 00:00:00+00:00,0.22928054663489186
2012-06-21 00:00:00+00:00,0.137191686947294
2012-06-22 00:00:00+00:00,0.1036712787919967
2012-06-23 00:00:00+00:00,0.16182035423581986
2012-06-24 00:00:00+00:00,0.19358293138639823
2012-06-25 00:00:00+00:00,0.2287872958354401
2012-06-26 00:00:00+00:00,0.22448256158567945
2012-06-27 00:00:00+00:00,0.26051996964753543
2012-06-28 00:00:00+00:00,0.21569276136810744
2012-06-29 00:00:00+00:00,0.22423771046940502
2012-06-30 00:00:00+00:00,0.22913021643702286
2012-07-01 00:00:00+00:00,0.25790909401655376
2012-07-02 00:00:00+00:00,0.2690548200604136
2012-07-03 00:00:00+00:00,0.2795308347506701
2012-07-04 00:00:00+00:00,0.2948667731124377
2012-07-05 00:00:00+00:00,0.2964997590815846
2012-07-06 00:00:00+00:00,0.2991598938705204
2012-07-07 00:00:00+00:00,0.304074013836543
2012-07-08 00:00:00+00:00,0.3085494018946178
2012-07-09 00:00:00+00:00,0.3067689891005214
2012-07-10 00:00:00+00:00,0.2982266207751537
2012-07-11 00:00:00+00:00,0.2754844395671704
2012-07-12 00:00:00+00:00,0.2596111157418035
2012-07-13 00:00:00+00:00,0.2675740011943587
2012-07-14 00:00:00+00:00,0.19865984584722512
2012-07-15 00:00:00+00:00,0.1606055155868391
2012-07-16 00:00:00+00:00,0.2701580737181978
2012-07-17 00:00:00+00:00,0.263124047561967
2012-07-18 00:00:00+00:00,0.2918766216015684
2012-07-19 00:00:00+00:00,0.2859908394982336
2012-07-20 00:00:00+00:00,0.29647853219956843
2012-07-21 00:00:00+00:00,0.2953778312658008
2012-07-22 00:00:00+00:00,0.29374371620718553
2012-07-23 00:00:00+00:00,0.3001397177117068
2012-07-24 00:00:00+00:00,0.2994526183802791
2012-07-25 00:00:00+00:00,0.29393266126489564
2012-07-26 00:00:00+00:00,0.2968707984099933
2012-07-27 00:00:00+00:00,0.2929728384371594
2012-07-28 00:00:00+00:00,0.28802710396600323
2012-07-29 00:00:00+00:00,0.2932665952572901
2012-07-30 00:00:00+00:00,0.30052951165609953
2012-07-31 00:00:00+00:00,0.30592098178567034
2012-08-01 00:00:00+00:00,0.3010629580406477
2012-08-02 00:00:00+00:00,0.29776750073736363
2012-08-03 00:00:00+00:00,0.30811950914422614
2012-08-04 00:00:00+00:00,0.30814525238411905
2012-08-05 00:00:00+00:00,0.307151591937203
2012-08-06 00:00:00+00:00,0.3119970281986221
2012-08-07 00:00:00+00:00,0.3079466939360726
2012-08-08 00:00:00+00:00,0.3040734009022603
2012-08-09 00:00:00+00:00,0.2960780099801825
2012-08-10 00:00:00+00:00,0.30769545539937415
2012-08-11 00:00:00+00:00,0.29937093682212285
2012-08-12 00:00:00+00:00,0.30300312086475734
2012-08-13 00:00:00+00:00,0.3026355861127523
2012-08-14 00:00:00+00:00,0.29804754718537213
2012-08-15 00:00:00+00:00,0.2980220297633728
2012-08-16 00:00:00+00:00,0.3016378258788577
2012-08-17 00:00:00+00:00,0.30424573221492673
2012-08-18 00:00:00+00:00,0.30472957738705003
2012-08-19 00:00:00+00:00,0.30556750886672135
2012-08-20 00:00:00+00:00,0.30014478248446735
2012-08-21 00:00:00+00:00,0.30727824071073284
2012-08-22 00:00:00+00:00,0.3060606951467752
2012-08-23 00:00:00+00:00,0.30962998698095096
2012-08-24 00:00:00+00:00,0.3091698849473755
2012-08-25 00:00:00+00:00,0.304998641332547
2012-08-26 00:00:00+00:00,0.3043151228277212
2012-08-27 00:00:00+00:00,0.29822684659304766
2012-08-28 00:00:00+00:00,0.3075454477984938
2012-08-29 00:00:00+00:00,0.3085584346103702
2012-08-30 00:00:00+00:00,0.3040957246140472
2012-08-31 00:00:00+00:00,0.30342010973550415
2012-09-01 00:00:00+00:00,0.2995145892622771
2012-09-02 00:00:00+00:00,0.3046851415765577
2012-09-03 00:00:00+00:00,0.3021129467274081
2012-09-04 00:00:00+00:00,0.2999015120934495
2012-09-05 00:00:00+00:00,0.29864864215896164
2012-09-06 00:00:00+00:00,0.29853953985655846
2012-09-07 00:00:00+00:00,0.29812780510898085
2012-09-08 00:00:00+00:00,0.30076271702099466
2012-09-09 00:00:00+00:00,0.3004504108738727
2012-09-10 00:00:00+00:00,0.2986409643505727
2012-09-11 00:00:00+00:00,0.29884755546369823
2012-09-12 00:00:00+00:00,0.294750864013522
2012-09-13 00:00:00+00:00,0.29713108139324457
2012-09-14 00:00:00+00:00,0.2963710751418196
2012-09-15 00:00:00+00:00,0.29637413981323524
2012-09-16 00:00:00+00:00,0.29739054615321764
2012-09-17 00:00:00+00:00,0.29519404775994884
2012-09-18 00:00:00+00:00,0.29742374138360583
2012-09-19 00:00:00+00:00,0.2976093314326083
2012-09-20 00:00:00+00:00,0.2963767205891644
2012-09-21 00:00:00+00:00,0.2960580915410163
2012-09-22 00:00:00+00:00,0.29635749380849263
2012-09-23 00:00:00+00:00,0.2972870570384603
2012-09-24 00:00:00+00:00,0.2776560300769651
2012-09-25 00:00:00+00:00,0.2905162623496336
2012-09-26 00:00:00+00:00,0.29608344766452
2012-09-27 00:00:00+00:00,0.29487922535629596
2012-09-28 00:00:00+00:00,0.2931063613317913
2012-09-29 00:00:00+00:00,0.2889166006496713
2012-09-30 00:00:00+00:00,0.2930410677007848
2012-10-01 00:00:00+00:00,0.290912572753248
2012-10-02 00:00:00+00:00,0.2906321069291514
2012-10-03 00:00:00+00:00,0.29200417645186505
2012-10-04 00:00:00+00:00,0.29023205440043987
2012-10-05 00:00:00+00:00,0.2912636550587048
2012-10-06 00:00:00+00:00,0.2913992748337797
2012-10-07 00:00:00+00:00,0.2905529093678268
2012-10-08 00:00:00+00:00,0.29031225201243704
2012-10-09 00:00:00+00:00,0.29165009399439057
2012-10-10 00:00:00+00:00,0.2920998264597377
2012-10-11 00:00:00+00:00,0.2928015071751646
2012-10-12 00:00:00+00:00,0.2926927274697527
2012-10-13 00:00:00+00:00,0.2900027847188371
2012-10-14 00:00:00+00:00,0.2926741136233639
2012-10-15 00:00:00+00:00,0.28684397950099977
2012-10-16 00:00:00+00:00,0.2194471128912872
2012-10-17 00:00:00+00:00,0.29482835181079337
2012-10-18 00:00:00+00:00,0.3126553841381394
2012-10-19 00:00:00+00:00,0.287925905289883
2012-10-20 00:00:00+00:00,0.24897796405716435
2012-10-21 00:00:00+00:00,0.2885895840797539
2012-10-22 00:00:00+00:00,0.29252436410007693
2012-10-23 00:00:00+00:00,0.28677749226112637
2012-10-24 00:00:00+00:00,0.28483828766413893
2012-10-25 00:00:00+00:00,0.2744227877920886
2012-10-26 00:00:00+00:00,0.2775694677403913
2012-10-27 00:00:00+00:00,0.2716656480879188
2012-10-28 00:00:00+00:00,0.2564509233569048
2012-10-29 00:00:00+00:00,0.06957100254512882
2012-10-30 00:00:00+00:00,0.3584634149068314
2012-10-31 00:00:00+00:00,0.3369349692225527
2012-11-01 00:00:00+00:00,0.294521174955831
2012-11-02 00:00:00+00:00,0.30337965607281525
2012-11-03 00:00:00+00:00,0.30461707361142726
2012-11-04 00:00:00+00:00,0.2902824117907569
2012-11-05 00:00:00+00:00,0.2787344072989455
2012-11-06 00:00:00+00:00,0.2754488859829889
2012-11-07 00:00:00+00:00,0.27087394449344876
2012-11-08 00:00:00+00:00,0.2706429005283949
2012-11-09 00:00:00+00:00,0.2768753776181072
2012-11-10 00:00:00+00:00,0.3007376816307785
2012-11-11 00:00:00+00:00,0.2967253276524544
2012-11-12 00:00:00+00:00,0.2681895591654454
2012-11-13 00:00:00+00:00,0.26311388448996237
2012-11-14 00:00:00+00:00,0.2821001262268992
2012-11-15 00:00:00+00:00,0.2766513340077612
2012-11-16 00:00:00+00:00,0.2707428088165501
2012-11-17 00:00:00+00:00,0.2737264438681989
2012-11-18 00:00:00+00:00,0.27547127421417344
2012-11-19 00:00:00+00:00,0.2942772271111313
2012-11-20 00:00:00+00:00,0.28066708587286066
2012-11-21 00:00:00+00:00,0.26884474489978455
2012-11-22 00:00:00+00:00,0.35104242411865993
2012-11-23 00:00:00+00:00,0.33705579055039914
2012-11-24 00:00:00+00:00,0.30333011392964093
2012-11-25 00:00:00+00:00,0.3146477841697791
2012-11-26 00:00:00+00:00,0.30467666603035504
2012-11-27 00:00:00+00:00,0.27171354417725213
2012-11-28 00:00:00+00:00,0.26480367792554516
2012-11-29 00:00:00+00:00,0.2758406583873967
2012-11-30 00:00:00+00:00,0.29422393408819536
2012-12-01 00:00:00+00:00,0.32868135746395416
2012-12-02 00:00:00+00:00,0.34529390889875833
2012-12-03 00:00:00+00:00,0.539493781257378
2012-12-04 00:00:00+00:00,0.49163854998291584
2012-12-05 00:00:00+00:00,0.40617202584882156
2012-12-06 00:00:00+00:00,0.47572006597454786
2012-12-07 00:00:00+00:00,0.45989507057421225
2012-12-08 00:00:00+00:00,0.43580220276456605
2012-12-09 00:00:00+00:00,0.4174706716211463
2012-12-10 00:00:00+00:00,0.23969852088683613
2012-12-11 00:00:00+00:00,0.25128378533112405
2012-12-12 00:00:00+00:00,0.3693372004418268
2012-12-13 00:00:00+00:00,0.35980710464898963
2012-12-14 00:00:00+00:00,0.3260322642467818
2012-12-15 00:00:00+00:00,0.3367098052774027
2012-12-16 00:00:00+00:00,0.3401346884935311
2012-12-17 00:00:00+00:00,0.32978638995206744
2012-12-18 00:00:00+00:00,0.3216526552353765
2012-12-19 00:00:00+00:00,0.3669469779468504
2012-12-20 00:00:00+00:00,0.06512904998288885
2012-12-21 00:00:00+00:00,0.12268649013547853
2012-12-22 00:00:00+00:00,0.12001476083115643
2012-12-23 00:00:00+00:00,0.005069858067372625
2012-12-24 00:00:00+00:00,0.006840431653240378
2012-12-25 00:00:00+00:00,0.0029719591401812353
2012-12-26 00:00:00+00:00,0.0007843107480660751
2012-12-27 00:00:00+00:00,0.008132722940045098
2012-12-28 00:00:00+00:00,0.010517747014935637
2012-12-29 00:00:00+00:00,0.015753519223767748
2012-12-30 00:00:00+00:00,0.008749367088607685
2012-12-31 00:00:00+00:00,0.008749367088607685
2013-01-01 00:00:00+00:00,0.008749367088607685
2013-01-02 00:00:00+00:00,0.008749367088607685
2013-01-03 00:00:00+00:00,0.008749367088607685
2013-01-04 00:00:00+00:00,0.008749367088607685
2013-01-05 00:00:00+00:00,
2013-01-06 00:00:00+00:00,0.07151423879531865
2013-01-07 00:00:00+00:00,0.06682006545785321
2013-01-08 00:00:00+00:00,
2013-01-09 00:00:00+00:00,0.009858523858801264
2013-01-10 00:00:00+00:00,0.01122342793305249
2013-01-11 00:00:00+00:00,0.2144402041824766
2013-01-12 00:00:00+00:00,0.06076121911714298
2013-01-13 00:00:00+00:00,0.008749367088607685
2013-01-14 00:00:00+00:00,0.008749367088607685
2013-01-15 00:00:00+00:00,
2013-01-16 00:00:00+00:00,
2013-01-17 00:00:00+00:00,
2013-01-18 00:00:00+00:00,0.00464133730300755
2013-01-19 00:00:00+00:00,0.00481252244754085
2013-01-20 00:00:00+00:00,0.0037774700014706
2013-01-21 00:00:00+00:00,0.0025571501033890384
2013-01-22 00:00:00+00:00,
2013-01-23 00:00:00+00:00,
2013-01-24 00:00:00+00:00,
2013-01-25 00:00:00+00:00,0.0021060323346838486
2013-01-26 00:00:00+00:00,0.004277131726381552
2013-01-27 00:00:00+00:00,0.003379602377633982
2013-01-28 00:00:00+00:00,0.00048505056005166065
2013-01-29 00:00:00+00:00,0.006440144551970112
2013-01-30 00:00:00+00:00,0.007378256602202945
2013-01-31 00:00:00+00:00,0.006624573251804481
2013-02-01 00:00:00+00:00,0.007761695385871192
2013-02-02 00:00:00+00:00,0.01081114022371214
2013-02-03 00:00:00+00:00,0.007164052200086535
2013-02-04 00:00:00+00:00,0.006331913261442961
2013-02-05 00:00:00+00:00,0.1242691289359372
2013-02-06 00:00:00+00:00,0.12308287528012007
2013-02-07 00:00:00+00:00,0.12617193502847307
2013-02-08 00:00:00+00:00,0.1207949528995624
2013-02-09 00:00:00+00:00,0.12360480495208437
2013-02-10 00:00:00+00:00,0.12567855519022472
2013-02-11 00:00:00+00:00,0.2653084844286654
2013-02-12 00:00:00+00:00,0.3166835184564071
2013-02-13 00:00:00+00:00,0.2903126763140061
2013-02-14 00:00:00+00:00,0.30644519850051405
2013-02-15 00:00:00+00:00,0.2901612121011858
2013-02-16 00:00:00+00:00,0.2817153970552666
2013-02-17 00:00:00+00:00,0.28660025747419426
2013-02-18 00:00:00+00:00,0.28810818455175785
2013-02-19 00:00:00+00:00,0.26254566218369535
2013-02-20 00:00:00+00:00,0.2918270490623992
2013-02-21 00:00:00+00:00,0.2754233067864158
2013-02-22 00:00:00+00:00,0.2652618149574008
2013-02-23 00:00:00+00:00,0.28815333616863603
2013-02-24 00:00:00+00:00,0.28217851729574617
2013-02-25 00:00:00+00:00,0.273139414123423
2013-02-26 00:00:00+00:00,0.27020139428632134
2013-02-27 00:00:00+00:00,0.2720598801608032
2013-02-28 00:00:00+00:00,0.2715127131027151
2013-03-01 00:00:00+00:00,0.28017735138061206
2013-03-02 00:00:00+00:00,0.28488975144807666
2013-03-03 00:00:00+00:00,0.28049260718630964
2013-03-04 00:00:00+00:00,0.2823106484147882
2013-03-05 00:00:00+00:00,0.325916959327484
2013-03-06 00:00:00+00:00,0.27229903567809943
2013-03-07 00:00:00+00:00,0.2916446182611147
2013-03-08 00:00:00+00:00,0.28157945468320067
2013-03-09 00:00:00+00:00,0.2737926407707807
2013-03-10 00:00:00+00:00,0.2753353963615059
2013-03-11 00:00:00+00:00,0.28185698487467753
2013-03-12 00:00:00+00:00,0.2900145272493149
2013-03-13 00:00:00+00:00,0.2839977062481783
2013-03-14 00:00:00+00:00,0.27313237194516526
2013-03-15 00:00:00+00:00,0.28123531696771825
2013-03-16 00:00:00+00:00,0.2989040832112104
2013-03-17 00:00:00+00:00,0.3132147115560411
2013-03-18 00:00:00+00:00,0.323312255456292
2013-03-19 00:00:00+00:00,0.30236681661825104
2013-03-20 00:00:00+00:00,0.2882104035763685
2013-03-21 00:00:00+00:00,0.3224307826830385
2013-03-22 00:00:00+00:00,0.33242728920566467
2013-03-23 00:00:00+00:00,0.29410867018326114
2013-03-24 00:00:00+00:00,0.3586060672963137
2013-03-25 00:00:00+00:00,0.36507716938037216
2013-03-26 00:00:00+00:00,0.2881296759340459
2013-03-27 00:00:00+00:00,0.29989135028822833
2013-03-28 00:00:00+00:00,0.3020333943093927
2013-03-29 00:00:00+00:00,0.3061360062632962
2013-03-30 00:00:00+00:00,0.3192390149164726
2013-03-31 00:00:00+00:00,0.3099167615012607
2013-04-01 00:00:00+00:00,0.3207952804573609
2013-04-02 00:00:00+00:00,0.3570059217008644
2013-04-03 00:00:00+00:00,0.3477185801438595
2013-04-04 00:00:00+00:00,0.4199004311440433
2013-04-05 00:00:00+00:00,0.42430413815068624
2013-04-06 00:00:00+00:00,0.534284839901151
2013-04-07 00:00:00+00:00,0.5779883124190496
2013-04-08 00:00:00+00:00,0.570493642341806
2013-04-09 00:00:00+00:00,0.5201908354358706
2013-04-10 00:00:00+00:00,0.48163172035657315
2013-04-11 00:00:00+00:00,0.45848693470788926
2013-04-12 00:00:00+00:00,0.4277084396787815
2013-04-13 00:00:00+00:00,0.4307396255269238
2013-04-14 00:00:00+00:00,0.4620413406159604
2013-04-15 00:00:00+00:00,0.44473372170404835
2013-04-16 00:00:00+00:00,0.4369623279278049
2013-04-17 00:00:00+00:00,0.4196399340736988
2013-04-18 00:00:00+00:00,0.40397443062578237
2013-04-19 00:00:00+00:00,0.3985341227075112
2013-04-20 00:00:00+00:00,0.4094417076525127
2013-04-21 00:00:00+00:00,0.4081816760648225
2013-04-22 00:00:00+00:00,0.42170461933638836
2013-04-23 00:00:00+00:00,0.4289463411128799
2013-04-24 00:00:00+00:00,0.42203457153892526
2013-04-25 00:00:00+00:00,0.41267800066762184
2013-04-26 00:00:00+00:00,0.4202963866909677
2013-04-27 00:00:00+00:00,0.43332401454233804
2013-04-28 00:00:00+00:00,0.47572045309093725
2013-04-29 00:00:00+00:00,0.6212439557938485
